ANO,DS_CURSO,DS_INDUSTRIAL,CD_UF,VL_MATRICULAS,VL_CONCLUINTES,DS_SEXO
2013,Programas interdisciplinares abrangendo artes e humanidades,Não,25,99.0,8.0,Masculino
2015,"Promoção, prevenção, terapia e reabilitação",Não,13,1488.0,143.0,Masculino
2020,"Promoção, prevenção, terapia e reabilitação",Não,24,4297.0,422.0,Masculino
2020,Matemática,Não,21,158.0,2.0,Masculino
2011,Formação de professores de letras,Não,50,774.0,80.0,Masculino
2014,Ciência da computação,Sim,11,119.0,11.0,Masculino
2017,Ciência da computação,Sim,23,2429.0,135.0,Masculino
2020,Medicina e terapia tradicional e complementar,Não,27,1.0,0.0,Masculino
2015,Engenharia química e de processos,Sim,50,11.0,0.0,Masculino
2017,Marketing e propaganda,Não,NA,12.0,0.0,Masculino
2013,Serviços de transporte,Não,41,675.0,61.0,Masculino
2017,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,41,2.0,0.0,Masculino
2018,Química,Sim,53,206.0,12.0,Masculino
2014,Desenvolvimento de sistemas que integram software e hardware,Sim,43,1187.0,105.0,Masculino
2017,Desenvolvimento de sistemas que integram software e hardware,Sim,13,205.0,3.0,Masculino
2013,Proteção de pessoas e de propriedades,Não,53,1328.0,203.0,Masculino
2017,Proteção de pessoas e de propriedades,Não,26,532.0,60.0,Masculino
2017,Proteção de pessoas e de propriedades,Não,51,105.0,2.0,Masculino
2017,Letras,Não,41,75.0,13.0,Masculino
2015,"Produção agrícola, agropecuária e zootecnia",Não,28,520.0,22.0,Masculino
2016,"Produção agrícola, agropecuária e zootecnia",Não,51,6315.0,604.0,Masculino
2016,"Produção agrícola, agropecuária e zootecnia",Não,61,0.0,0.0,Masculino
2019,"Produção agrícola, agropecuária e zootecnia",Não,27,923.0,52.0,Masculino
2010,Música e artes cênicas,Não,31,415.0,47.0,Masculino
2010,Música e artes cênicas,Não,24,75.0,11.0,Masculino
2012,Música e artes cênicas,Não,24,90.0,14.0,Masculino
2015,Psicologia,Não,28,402.0,33.0,Masculino
2016,Psicologia,Não,12,276.0,17.0,Masculino
2017,Psicologia,Não,26,1833.0,184.0,Masculino
2020,Psicologia,Não,41,3052.0,330.0,Masculino
2017,Formação de professores sem áreas específicas,Não,42,1375.0,183.0,Masculino
2018,Formação de professores sem áreas específicas,Não,26,1864.0,264.0,Masculino
2016,"Moda, design de interiores e desenho industrial",Sim,21,351.0,26.0,Masculino
2012,Eletricidade e energia,Sim,52,1741.0,156.0,Masculino
2016,Eletricidade e energia,Sim,13,1893.0,101.0,Masculino
2013,Processamento de alimentos,Sim,21,251.0,11.0,Masculino
2018,Processamento de alimentos,Sim,43,612.0,49.0,Masculino
2020,Processamento de alimentos,Sim,52,235.0,26.0,Masculino
2010,Veterinária,Não,53,329.0,55.0,Masculino
2013,Veterinária,Não,12,84.0,0.0,Masculino
2014,Veterinária,Não,11,381.0,37.0,Masculino
2019,Veterinária,Não,22,251.0,38.0,Masculino
2012,Ciências sociais e políticas,Não,11,0.0,0.0,Masculino
2015,Ciências sociais e políticas,Não,33,3729.0,404.0,Masculino
2016,Ciências sociais e políticas,Não,11,25.0,0.0,Masculino
2020,Ciências sociais e políticas,Não,28,225.0,18.0,Masculino
2020,Soluções computacionais para domínios específicos,Sim,23,587.0,42.0,Masculino
2015,Serviços de alimentação,Sim,43,412.0,45.0,Masculino
2010,Pesca,Não,43,36.0,3.0,Masculino
2016,Pesca,Não,13,265.0,48.0,Masculino
2010,Programas básicos,Não,53,506.0,0.0,Masculino
2017,Programas básicos,Não,53,1102.0,0.0,Masculino
2018,Contabilidade e tributação,Não,53,4002.0,587.0,Masculino
2018,Esportes e lazer,Não,35,100.0,9.0,Masculino
2018,Esportes e lazer,Não,41,8.0,0.0,Masculino
2015,Ciência da informação e museologia,Não,21,135.0,5.0,Masculino
2018,Ciência da informação e museologia,Não,12,7.0,0.0,Masculino
2015,Arquitetura e planejamento urbano,Sim,27,655.0,76.0,Masculino
2013,Filosofia e ética,Não,35,1136.0,160.0,Masculino
2014,Infraestrutura e gestão de TIC,Sim,22,162.0,46.0,Masculino
2015,Infraestrutura e gestão de TIC,Sim,29,1463.0,205.0,Masculino
2019,Programas interdisciplinares abrangendo saúde e bem-estar,Não,15,43.0,4.0,Masculino
2019,Farmácia,Não,13,1034.0,57.0,Masculino
2020,Saúde e segurança no trabalho,Sim,32,90.0,3.0,Masculino
2016,Ciências ambientais,Não,15,0.0,0.0,Masculino
2019,Comunicação e reportagem,Não,53,592.0,90.0,Masculino
2011,Direito,Não,NA,0.0,0.0,Masculino
2014,Direito,Não,53,14114.0,1930.0,Masculino
2018,Mineração e extração,Não,43,353.0,43.0,Masculino
2014,Gestão e administração,Não,25,7162.0,951.0,Masculino
2014,Economia,Não,26,1088.0,110.0,Masculino
2015,Economia,Não,16,2.0,0.0,Masculino
2020,Economia,Não,52,767.0,67.0,Masculino
2017,"Finanças, bancos e seguros",Não,22,57.0,11.0,Masculino
2020,"Finanças, bancos e seguros",Não,32,403.0,91.0,Masculino
2018,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,26,3.0,0.0,Masculino
2019,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,32,11.0,0.0,Masculino
2019,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,22,1.0,0.0,Masculino
2015,Secretariado e trabalhos de escritório,Não,35,157.0,17.0,Masculino
2015,Secretariado e trabalhos de escritório,Não,27,5.0,2.0,Masculino
2013,Religião e teologia,Não,42,261.0,20.0,Masculino
2019,Religião e teologia,Não,22,267.0,75.0,Masculino
2010,Medicina,Não,16,12.0,0.0,Masculino
2018,Engenharia civil e construção,Sim,53,5777.0,983.0,Masculino
2020,Engenharia civil e construção,Sim,23,6755.0,759.0,Masculino
2015,Serviços de beleza,Não,52,48.0,8.0,Masculino
2016,Serviços de beleza,Não,14,0.0,0.0,Masculino
2017,Serviços de beleza,Não,26,38.0,5.0,Masculino
2010,Engenharia mecânica e metalurgia,Sim,52,1078.0,79.0,Masculino
2014,Engenharia mecânica e metalurgia,Sim,28,317.0,20.0,Masculino
2016,Engenharia mecânica e metalurgia,Sim,26,2813.0,139.0,Masculino
2017,Engenharia mecânica e metalurgia,Sim,27,579.0,53.0,Masculino
2020,Saúde pública e saúde coletiva,Não,43,75.0,2.0,Masculino
2013,Materiais,Sim,25,231.0,12.0,Masculino
2011,Tecnologia de proteção ambiental,Sim,12,529.0,107.0,Masculino
2010,Odontologia,Não,35,3892.0,685.0,Masculino
2011,Odontologia,Não,25,658.0,61.0,Masculino
2015,Odontologia,Não,31,3392.0,467.0,Masculino
2015,Odontologia,Não,51,483.0,62.0,Masculino
2018,Odontologia,Não,31,4788.0,627.0,Masculino
2019,Odontologia,Não,53,1102.0,144.0,Masculino
2019,Enfermagem,Não,26,2251.0,260.0,Masculino
2020,Enfermagem,Não,41,1754.0,232.0,Masculino
2010,Serviço social,Não,13,361.0,38.0,Masculino
2016,Serviço social,Não,32,402.0,40.0,Masculino
2011,Ciências da terra,Sim,41,166.0,19.0,Masculino
2013,Ciências da terra,Sim,42,254.0,14.0,Masculino
2015,Formação de professores em áreas específicas (exceto Letras),Não,51,5531.0,681.0,Masculino
2015,Formação de professores em áreas específicas (exceto Letras),Não,52,8209.0,1092.0,Masculino
2013,"Promoção, prevenção, terapia e reabilitação",Não,33,5897.0,889.0,Masculino
2016,"Promoção, prevenção, terapia e reabilitação",Não,24,3011.0,373.0,Masculino
2017,"Promoção, prevenção, terapia e reabilitação",Não,25,4489.0,544.0,Masculino
2014,"Têxteis (vestuário, calçados e couro)",Sim,42,151.0,39.0,Masculino
2016,"Têxteis (vestuário, calçados e couro)",Sim,41,122.0,10.0,Masculino
2020,Formação de professores de educação infantil,Não,31,11.0,0.0,Masculino
2016,Matemática,Não,26,55.0,4.0,Masculino
2018,Matemática,Não,29,63.0,4.0,Masculino
2020,Matemática,Não,43,274.0,12.0,Masculino
2020,Matemática,Não,52,72.0,5.0,Masculino
2015,Ciência da computação,Sim,16,160.0,9.0,Masculino
2018,Ciência da computação,Sim,11,113.0,4.0,Masculino
2010,Gestão e desenvolvimento de sistemas de informação,Sim,NA,0.0,0.0,Masculino
2016,Gestão e desenvolvimento de sistemas de informação,Sim,41,8848.0,1487.0,Masculino
2017,Engenharia química e de processos,Sim,41,1858.0,146.0,Masculino
2014,Marketing e propaganda,Não,17,145.0,25.0,Masculino
2013,Serviços de transporte,Não,24,4.0,0.0,Masculino
2013,Bioquímica e biotecnologia,Sim,24,52.0,5.0,Masculino
2014,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,21,611.0,0.0,Masculino
2014,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,32,161.0,5.0,Masculino
2011,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,41,147.0,11.0,Masculino
2019,Ciência da educação,Não,32,8.0,0.0,Masculino
2011,Desenvolvimento de sistemas que integram software e hardware,Sim,53,277.0,19.0,Masculino
2012,Proteção de pessoas e de propriedades,Não,51,36.0,19.0,Masculino
2012,Letras,Não,43,163.0,13.0,Masculino
2011,Serviços domésticos,Não,31,5.0,0.0,Masculino
2011,"Produção agrícola, agropecuária e zootecnia",Não,21,792.0,86.0,Masculino
2012,"Produção agrícola, agropecuária e zootecnia",Não,27,928.0,50.0,Masculino
2017,"Produção agrícola, agropecuária e zootecnia",Não,51,7113.0,714.0,Masculino
2018,"Produção agrícola, agropecuária e zootecnia",Não,24,547.0,49.0,Masculino
2019,"Produção agrícola, agropecuária e zootecnia",Não,35,13281.0,1857.0,Masculino
2019,Música e artes cênicas,Não,31,589.0,64.0,Masculino
2011,Psicologia,Não,42,970.0,112.0,Masculino
2014,Psicologia,Não,35,9738.0,1024.0,Masculino
2014,Psicologia,Não,15,360.0,51.0,Masculino
2020,Psicologia,Não,26,2360.0,188.0,Masculino
2014,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,43,181.0,0.0,Masculino
2010,Formação de professores sem áreas específicas,Não,27,1009.0,114.0,Masculino
2020,Formação de professores sem áreas específicas,Não,29,3666.0,506.0,Masculino
2017,"Moda, design de interiores e desenho industrial",Sim,32,334.0,87.0,Masculino
2017,"Moda, design de interiores e desenho industrial",Sim,12,1.0,0.0,Masculino
2013,Eletricidade e energia,Sim,26,1982.0,111.0,Masculino
2014,Processamento de alimentos,Sim,24,70.0,6.0,Masculino
2015,Processamento de alimentos,Sim,17,140.0,2.0,Masculino
2017,Processamento de alimentos,Sim,16,9.0,0.0,Masculino
2015,Veterinária,Não,35,5932.0,633.0,Masculino
2015,Belas artes,Não,41,307.0,48.0,Masculino
2015,Ciências sociais e políticas,Não,41,1168.0,163.0,Masculino
2020,Soluções computacionais para domínios específicos,Sim,50,25.0,1.0,Masculino
2019,"Programas interdisciplinares abrangendo ciências sociais, comunicação e informação",Não,25,104.0,8.0,Masculino
2013,Produção e processos de fabricação,Sim,33,15022.0,1261.0,Masculino
2017,Produção e processos de fabricação,Sim,22,532.0,54.0,Masculino
2019,Contabilidade e tributação,Não,22,3511.0,380.0,Masculino
2011,Esportes e lazer,Não,33,0.0,0.0,Masculino
2013,Esportes e lazer,Não,23,40.0,5.0,Masculino
2015,Silvicultura,Não,11,333.0,37.0,Masculino
2016,Silvicultura,Não,53,182.0,15.0,Masculino
2019,Silvicultura,Não,24,129.0,9.0,Masculino
2014,Ciência da informação e museologia,Não,35,400.0,72.0,Masculino
2018,Ciência da informação e museologia,Não,28,91.0,10.0,Masculino
2019,Arquitetura e planejamento urbano,Sim,33,3543.0,468.0,Masculino
2013,Filosofia e ética,Não,13,7.0,1.0,Masculino
2018,Filosofia e ética,Não,22,2.0,0.0,Masculino
2015,Tecnologia de diagnóstico e tratamento médico,Não,52,681.0,123.0,Masculino
2016,Tecnologia de diagnóstico e tratamento médico,Não,51,453.0,91.0,Masculino
2020,Tecnologia de diagnóstico e tratamento médico,Não,41,1372.0,109.0,Masculino
2016,Infraestrutura e gestão de TIC,Sim,29,1350.0,204.0,Masculino
2011,Farmácia,Não,53,865.0,154.0,Masculino
2011,Farmácia,Não,35,8832.0,1847.0,Masculino
2020,Farmácia,Não,28,545.0,22.0,Masculino
2014,Ciências ambientais,Não,33,160.0,4.0,Masculino
2014,Ciências ambientais,Não,41,1.0,0.0,Masculino
2014,Comunicação e reportagem,Não,24,438.0,54.0,Masculino
2017,Comunicação e reportagem,Não,26,913.0,112.0,Masculino
2014,Direito,Não,50,8146.0,773.0,Feminino
2013,Mineração e extração,Não,32,504.0,75.0,Feminino
2016,Mineração e extração,Não,15,88.0,3.0,Feminino
2017,Mineração e extração,Não,23,62.0,15.0,Feminino
2019,Mineração e extração,Não,32,214.0,42.0,Feminino
2014,Gestão e administração,Não,22,6074.0,803.0,Feminino
2014,Gestão e administração,Não,23,21518.0,2792.0,Feminino
2018,Gestão e administração,Não,42,35182.0,6483.0,Feminino
2010,Biologia,Não,25,214.0,31.0,Feminino
2010,Biologia,Não,27,177.0,34.0,Feminino
2014,Economia,Não,24,508.0,45.0,Feminino
2015,Economia,Não,23,1215.0,63.0,Feminino
2017,Economia,Não,13,430.0,41.0,Feminino
2020,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,14,5.0,0.0,Feminino
2010,Produção de software,Sim,42,4.0,0.0,Feminino
2010,Secretariado e trabalhos de escritório,Não,12,80.0,34.0,Feminino
2013,Religião e teologia,Não,43,206.0,12.0,Feminino
2014,Medicina,Não,42,2523.0,368.0,Feminino
2017,Medicina,Não,28,846.0,79.0,Feminino
2013,Engenharia civil e construção,Sim,14,77.0,3.0,Feminino
2018,Engenharia civil e construção,Sim,17,1121.0,152.0,Feminino
2012,Programas interdisciplinares abrangendo educação,Não,15,104.0,0.0,Feminino
2016,Serviços de beleza,Não,11,399.0,136.0,Feminino
2017,Serviços de beleza,Não,29,2041.0,368.0,Feminino
2011,Engenharia mecânica e metalurgia,Sim,23,103.0,8.0,Feminino
2013,Engenharia mecânica e metalurgia,Sim,24,47.0,6.0,Feminino
2016,Engenharia mecânica e metalurgia,Sim,43,1126.0,80.0,Feminino
2015,Saúde pública e saúde coletiva,Não,51,136.0,10.0,Feminino
2011,Estatística,Não,35,617.0,99.0,Feminino
2013,Estatística,Não,23,85.0,13.0,Feminino
2014,Estatística,Não,33,651.0,61.0,Feminino
2014,Estatística,Não,24,64.0,5.0,Feminino
2016,Estatística,Não,43,204.0,30.0,Feminino
2017,Estatística,Não,35,694.0,87.0,Feminino
2020,Estatística,Não,32,53.0,3.0,Feminino
2013,Materiais,Sim,13,80.0,1.0,Feminino
2010,"Produção audiovisual, de mídia e cultural",Não,21,1.0,0.0,Feminino
2016,"Produção audiovisual, de mídia e cultural",Não,31,952.0,219.0,Feminino
2018,"Produção audiovisual, de mídia e cultural",Não,23,267.0,56.0,Feminino
2020,"Produção audiovisual, de mídia e cultural",Não,35,8468.0,2043.0,Feminino
2015,Tecnologia de proteção ambiental,Sim,53,664.0,125.0,Feminino
2019,Tecnologia de proteção ambiental,Sim,35,5796.0,1104.0,Feminino
2010,História e arqueologia,Não,22,120.0,14.0,Feminino
2017,História e arqueologia,Não,28,100.0,5.0,Feminino
2012,Odontologia,Não,22,839.0,114.0,Feminino
2012,Odontologia,Não,14,203.0,28.0,Feminino
2019,Odontologia,Não,13,2329.0,292.0,Feminino
2011,Enfermagem,Não,24,4743.0,793.0,Feminino
2012,Enfermagem,Não,12,1023.0,100.0,Feminino
2014,Enfermagem,Não,52,7364.0,1091.0,Feminino
2017,Enfermagem,Não,53,10967.0,1539.0,Feminino
2018,Enfermagem,Não,NA,0.0,0.0,Feminino
2020,Enfermagem,Não,51,4734.0,714.0,Feminino
2020,Assistência a idosos e a deficientes,Não,24,15.0,2.0,Feminino
2011,Serviço social,Não,22,3452.0,256.0,Feminino
2017,Serviço social,Não,53,2428.0,670.0,Feminino
2019,Serviço social,Não,43,5014.0,721.0,Feminino
2012,Turismo e hotelaria,Não,43,1501.0,279.0,Feminino
2019,Turismo e hotelaria,Não,17,257.0,26.0,Feminino
2020,Turismo e hotelaria,Não,24,404.0,39.0,Feminino
2020,Turismo e hotelaria,Não,23,943.0,167.0,Feminino
2010,Ciências da terra,Sim,52,80.0,7.0,Feminino
2017,Ciências da terra,Sim,31,569.0,50.0,Feminino
2010,Formação de professores em áreas específicas (exceto Letras),Não,31,28699.0,5497.0,Feminino
2017,Formação de professores em áreas específicas (exceto Letras),Não,14,1954.0,284.0,Feminino
2013,Programas interdisciplinares abrangendo artes e humanidades,Não,25,109.0,11.0,Feminino
2015,"Promoção, prevenção, terapia e reabilitação",Não,13,5277.0,953.0,Feminino
2020,"Promoção, prevenção, terapia e reabilitação",Não,24,5385.0,484.0,Feminino
2020,Matemática,Não,21,53.0,0.0,Feminino
2011,Formação de professores de letras,Não,50,2538.0,395.0,Feminino
2014,Ciência da computação,Sim,11,26.0,4.0,Feminino
2017,Ciência da computação,Sim,23,340.0,18.0,Feminino
2020,Medicina e terapia tradicional e complementar,Não,27,5.0,0.0,Feminino
2015,Engenharia química e de processos,Sim,50,13.0,0.0,Feminino
2017,Marketing e propaganda,Não,NA,14.0,0.0,Feminino
2013,Serviços de transporte,Não,41,94.0,10.0,Feminino
2017,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,41,1.0,0.0,Feminino
2018,Química,Sim,53,189.0,21.0,Feminino
2014,Desenvolvimento de sistemas que integram software e hardware,Sim,43,103.0,10.0,Feminino
2017,Desenvolvimento de sistemas que integram software e hardware,Sim,13,34.0,2.0,Feminino
2013,Proteção de pessoas e de propriedades,Não,53,120.0,26.0,Feminino
2017,Proteção de pessoas e de propriedades,Não,26,56.0,4.0,Feminino
2017,Proteção de pessoas e de propriedades,Não,51,23.0,0.0,Feminino
2017,Letras,Não,41,324.0,26.0,Feminino
2015,"Produção agrícola, agropecuária e zootecnia",Não,28,469.0,12.0,Feminino
2016,"Produção agrícola, agropecuária e zootecnia",Não,51,3422.0,341.0,Feminino
2016,"Produção agrícola, agropecuária e zootecnia",Não,61,0.0,0.0,Feminino
2019,"Produção agrícola, agropecuária e zootecnia",Não,27,652.0,37.0,Feminino
2010,Música e artes cênicas,Não,31,209.0,21.0,Feminino
2010,Música e artes cênicas,Não,24,20.0,2.0,Feminino
2012,Música e artes cênicas,Não,24,18.0,2.0,Feminino
2015,Psicologia,Não,28,1589.0,164.0,Feminino
2016,Psicologia,Não,12,1041.0,95.0,Feminino
2017,Psicologia,Não,26,6975.0,911.0,Feminino
2020,Psicologia,Não,41,12076.0,1729.0,Feminino
2017,Formação de professores sem áreas específicas,Não,42,39295.0,6377.0,Feminino
2018,Formação de professores sem áreas específicas,Não,26,18216.0,2344.0,Feminino
2016,"Moda, design de interiores e desenho industrial",Sim,21,475.0,48.0,Feminino
2012,Eletricidade e energia,Sim,52,278.0,25.0,Feminino
2016,Eletricidade e energia,Sim,13,445.0,21.0,Feminino
2013,Processamento de alimentos,Sim,21,530.0,24.0,Feminino
2018,Processamento de alimentos,Sim,43,1377.0,172.0,Feminino
2020,Processamento de alimentos,Sim,52,552.0,81.0,Feminino
2010,Veterinária,Não,53,587.0,88.0,Feminino
2013,Veterinária,Não,12,113.0,0.0,Feminino
2014,Veterinária,Não,11,354.0,23.0,Feminino
2019,Veterinária,Não,22,409.0,52.0,Feminino
2012,Ciências sociais e políticas,Não,11,1.0,0.0,Feminino
2015,Ciências sociais e políticas,Não,33,4452.0,595.0,Feminino
2016,Ciências sociais e políticas,Não,11,24.0,0.0,Feminino
