ano;id;razao;setor;dr;en02;ap02;av01;av01_other;ginastica;vacinacao;nutricao;gestao;pcmso;pcmat;ppra;encerrar;av03;av04;av05_1;av05_1_comment;av05_2;av05_2_comment;av06;av08;av09_1;av09_2;av09_3;av09_4;av09_5;av09_6;av09_7;av10;av13;av14
2023;231098;CALEIDOSCOPIO OFICINA DE ARTE;Indústria;AL;Sim;De acordo;Outro;Coordenador Geral;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;Informou que tem outros CNPJs e para as filiais de SP não consegue finalizar o atendimento para o PCMSO de lá, e quando entra em contato com o SESI-AL não finalizam o seu atendimento, pedindo para aguardar e já tem mais de um mês que não dão retorno. Em relação ao LTCAT quer realizar a contratação, mas não consegue no SESI-AL, já fez a solicitação e não consegue fechar o negócio. Gostaria de fazer também esse programa com o SESI local, o qual tem confiança, mas se não o atenderem vai buscar outra empresa para fazer.;Sim
2023;231126;CALEIDOSCOPIO OFICINA DE ARTE;Indústria;AL;Sim;De acordo;Outro;Coordenador Geral;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;Informou que tem outros CNPJs e para as filiais de SP não consegue finalizar o atendimento para o PCMSO de lá, e quando entra em contato com o SESI-AL não finalizam o seu atendimento, pedindo para aguardar e já tem mais de um mês que não dão retorno. Em relação ao LTCAT quer realizar a contratação, mas não consegue no SESI-AL, já fez a solicitação e não consegue fechar o negócio. Gostaria de fazer também esse programa com o SESI local, o qual tem confiança, mas se não o atenderem vai buscar outra empresa para fazer.;Sim
2023;231086;CASA DO GUARANA;Indústria;AL;Sim;De acordo;Outro;Responsável Técnico;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;8;;Sim
2023;231109;CERÂMICA SÃO CARLOS;Indústria;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231158;CERCAS & CIA PROREDE;Serviços;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Não se alterou;8;;Sim
2023;231084;COMBAP TERRAPLENAGEM;Serviços;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;8;;Sim
2023;231140;CONFECÇÕES DEL FINO;Indústria;AL;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;;;Não se alterou;10;;Sim
2023;231099;CONSTRUTORA CONENGE LTDA;Construção;AL;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Sim;Palestras em obras.;Não;;Não se alterou;;;;;;Aumentou;;;9;;Sim
2023;231122;DEKOR ART;Comércio;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não sabe;;;;;;;;Aumentou;10;;Sim
2023;231147;Delfino centro automotivo;Serviços;AL;Não;De acordo;;;Não;Não;Não;Não;Não;Não;Não;Sim;Micro ou pequena;;;;;;;;;;;;;;;;;
2023;231090;DVG INDUSTRIAL S.A.;Indústria;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;8;;Sim
2023;231102;EDIFÍCIO BELIEVE;Construção;AL;Não;De acordo;;;Não;Não;Não;Não;Não;Não;Não;Sim;Grande;;;;;;;;;;;;;;;;;
2023;231089;E-PALETES FABRICAÇÃO E COMÉRCIO ATACADISTA DE PALETES DE MADEIRA LTDA;Indústria;AL;Sim;De acordo;Outro;Supervisor Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Reduziu;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Aumentou;;;10;;Sim
2023;231146;Fortfit Academia Praia;Serviços;AL;Sim;De acordo;Outro;Assistente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;Palestras e treinamentos.;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;Muito satisfeita com setor de enfermagem do SESI.;Sim
2023;231142;FORTFIT ACADEMIA TABULEIRO;Serviços;AL;Sim;De acordo;Outro;Analista;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;Palestras e treinamentos.;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;Muito satisfeita com setor de enfermagem do SESI.;Sim
2023;231104;FRIO MAXIMO;Comércio;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Reduziu muito;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Sim
2023;231085;GDM INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Indústria;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Aumentou muito;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Aumentou;10;;Sim
2023;231129;GENESIS EMPREENDIMENTOS;Construção;AL;Sim;De acordo;Outro;Diretor Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou muito;;;10;Ter um informativo sobre os produtos atuais e novos do SESI.;Sim
2023;231124;GOLD CAFÉS;Indústria;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;;;Não sabe;10;;Sim
2023;231130;GRAFICA JARAGUA;Serviços;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Não;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;;;Aumentou;10;;Sim
2023;231118;GRAFICA SANTANA;Indústria;AL;Sim;De acordo;Outro;Analista de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;Sim
2023;231161;GRAMARMORE;Indústria;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Reduziu;Sim;Realiza palestra antes do início do expediente sobre o uso dos EPIs.;Não;;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231123;GUARANÁ GUAICURUS;Indústria;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;;10;Agradecer a parceria e o atendimento, pois é bem atendida.;Sim
2023;231154;H A Menezes Santos;Serviços;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231113;HOSPITAL REGIONAL SANTA RITA E MATERNIDADE STA OLIMPIA;Serviços;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Reduziu;9;Melhorar o prazo na entrega do material físico dos programas.;Sim
2023;231110;IBRATIN NORDESTE LTDA;Indústria;AL;Sim;De acordo;Outro;Assistente de RH;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Reduziu muito;;Não se alterou;;Não se alterou;;Aumentou;;Aumentou;10;Melhorar o tempo de resposta no atendimento, pois algumas vezes tem que falar com várias pessoas;Sim
2023;231103;ILLA INDUSTRIA - SHOPPING PÁTIO;Indústria;AL;Sim;De acordo;Outro;Gerente de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Sim;Campanhas de conscientização.;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;Satisfeita com os serviços.;Sim
2023;231131;INDUSTRIAL MADEIRAS DO BRASIL;Indústria;AL;Sim;De acordo;Outro;Analista de RH;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;9;;Sim
2023;231117;INFINNI COMUNICACAO VISUAL;Indústria;AL;Sim;De acordo;Outro;Analista de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;Sim
2023;231087;INSTALL - INSTALAÇÕES DE ESQUADRIAS;Indústria;AL;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;;;Aumentou muito;9;;Sim
2023;231092;JK PERFUMARIA E COSMÉTICO;Indústria;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou muito;;;10;;Sim
2023;231093;JOSENILDO TRANSPORTES;Serviços;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou muito;10;Está satisfeito, pois sempre foi bem atendido em tudo.;Sim
2023;231075;LARES CONSTRUÇÕES LTDA;Construção;AL;Sim;De acordo;Outro;Auxiliar de Escritório;Não;Não;Não;Não;Não;Sim;Não;Não;Média;Reduziu muito;Não;;Não;;Não se alterou;;;;;;;Melhorou;;8;Melhorar o tempo de resposta no atendimento e a solução do problema.;Sim
2023;231150;LATICINIO RENASCER;Indústria;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou muito;10;;Sim
2023;231128;LEF CONSTRUCOES LTDA;Construção;AL;Sim;De acordo;Outro;Encarregado Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;9;Demora a marcar exames e demora no atendimento.;Sim
2023;231116;MACEIO PRINT GRAFICA;Indústria;AL;Sim;De acordo;Outro;Analista de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;Sim
2023;231134;MACEÓLEO;Comércio;AL;Sim;De acordo;Outro;Assistente Jurídico;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Não se alterou;;Não se alterou;8;Ter mais palestras na empresa para relembrar as regras e uso de EPIs para os funcionários, uma vez na entrega do programa e outra vez depois de três meses. Reduzir o valor para as empresas e para os exames também, melhorar a marcação das consultas que não fosse só por e-mail.;Sim
2023;231083;MADEIRART NOVA INDÚSTRIA E COMÉRCIO DE MADEIRAS LTDA - EPP;Indústria;AL;Sim;De acordo;Outro;Gerente Geral;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Sim;Bonificação com cesta básica para os que não faltam e bonificação por produtividade.;Não;;Não se alterou;;;;;;;;Não se alterou;9;;Não
2023;231163;MADEIRAS DO BRASIL DO AGRESTE LTDA - ME;Comércio;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Sim;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Reduziu;;;Reduziu;;;Aumentou;;;9;Em relação aos exames e ao médico, é muito demorado para o atendimento, o funcionário passa a manhã ou a tarde lá.;Sim
2023;231139;MERCURE MACEIÓ PAJUÇARA;Serviços;AL;Sim;De acordo;Outro;Coordenador Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Ter um canal para informar mais os produtos que o SESI tem, ter mais agilidade na realização dos exames e o tempo de espera é muito longo para realizar os exames.;Sim
2023;231132;METRIC USINAGEM;Indústria;AL;Sim;De acordo;Outro;Diretor Administrativo;Não;Sim;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;;10;;Sim
2023;231133;NORVINCO;Indústria;AL;Sim;De acordo;Outro;Coodernador de RH;Sim;Não;Sim;Não;Não;Não;Não;Não;Média;Não se alterou;Não;;Não;;Reduziu;;Não se alterou;;Melhorou;;;;;10;;Sim
2023;231159;O encanto do tear;Comércio;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não se alterou;10;;Sim
2023;231097;P. F. MACIEL - REFEIÇÕES;Serviços;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;9;;Sim
2023;231107;PANIFICAÇÃO ALVORADA;Indústria;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Não;Não;Sim;Não;Média;Aumentou;Não;;Não;;Reduziu;;;;;;;;Aumentou;10;Melhorar o tempo de agendamento dos exames e o atendimento deveria ser por hora marcada. Informa que pessoas são passadas na frente de quem chegou primeiro.;Sim
2023;231108;PANIFICACAO ALVORADA II;Indústria;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Não;Não;Sim;Não;Média;Aumentou;Não;;Não;;Reduziu;;;;;;;;Aumentou;10;Melhorar o tempo de agendamento dos exames e o atendimento deveria ser por hora marcada. Informa que pessoas são passadas na frente de quem chegou primeiro.;Sim
2023;231106;PANIFICAÇÃO ALVORADA III;Indústria;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Reduziu;;;;;;;;Aumentou;10;Melhorar o tempo de agendamento dos exames e o atendimento deveria ser por hora marcada. Informa que pessoas são passadas na frente de quem chegou primeiro.;Sim
2023;231144;PANIFICAÇÃO DELICIA;Indústria;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231119;PANIFICACAO MARQUESA;Indústria;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Reduziu;;Reduziu;10;Que a qualidade dos serviços seja mantida.;Sim
2023;231105;PANIFICAÇÃO PADRE CÍCERO;Indústria;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Reduziu muito;;;;;;;;Não se alterou;10;;Sim
2023;231151;PÃO DA ARTE;Indústria;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Sim;Palestras de conscientização, uso obrigatório de máscara, reforça a vitamina C com oferta de sucos e chás, e receber premiação por não ter faltas.;Não;;Reduziu;;;;;;Aumentou;;Aumentou;10;Cobrança do cartão vacinal no exame periódico, se poderia ter uma visita da equipe de enfermagem na empresa para verificar como é a rotina, estreitar laços. Ou se reunir num sindicato para ter palestras, para se conhecer melhor, ter um relacionamento com a empresa, para não ser tão frio, já são dez anos. Dá uma amostra da ginástica laboral e ter uma mostra de vacinas.;Sim
2023;231138;PÃO DE TRIGO;Indústria;AL;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231115;PLASFILM COMERCIO E SERVICOS GRAFICOS LTDA;Indústria;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;;;Não se alterou;10;;Sim
2023;231081;PRÉ-MOLDADOS ALAGOAS;Comércio;AL;Sim;De acordo;Outro;Auxiliar de Escritório;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Reduziu;;;;;;Aumentou;;;10;;Sim
2023;231112;PREVENTIVA CAR;Indústria;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Sim
2023;231160;PROJETEL;Serviços;AL;Sim;De acordo;Outro;Supervisor Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231079;PROJETO SERROTE - MVV;Serviços;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;8;Melhorar o prazo na entrega dos programas.;Sim
2023;231157;PROREDE - FÁBRICA;Serviços;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Não se alterou;8;;Sim
2023;231121;QUALITMAX ARGAMASSAS E REJUNTES;Indústria;AL;Sim;De acordo;Outro;Encarregado Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Reduziu muito;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231136;RECICLAL INDÚSTRIA;Indústria;AL;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;Aumentou;;Não se alterou;;Aumentou;;Aumentou;8;;Sim
2023;231137;RECICLAL SERVIÇOS;Serviços;AL;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;Aumentou;;Não se alterou;;Aumentou;;Aumentou;8;;Sim
2023;231082;RECORD INCORPORAÇÕES;Construção;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Aumentou;Não;;Sim;Lufer Medicina do Trabalho;Não se alterou;;;;;;Aumentou;;;9;;Sim
2023;231162;RIOMAR TRADING;Comércio;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Sim
2023;231096;SAMPLÁS;Indústria;AL;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;Gostaria de mais suporte em relação aos serviços.;Sim
2023;231156;Sanderly Teles da Silva;Indústria;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;Treinamentos internos.;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;Sim
2023;231125;SERVIÇOS E PEÇAS DIESEL ARAPIRACA LTDA;Serviços;AL;Sim;De acordo;Outro;Gerente geral;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Reduziu muito;Não;;Não;;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231114;SF ALIMENTOS - MATRIZ;Indústria;AL;Sim;De acordo;Outro;Analista de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Reduziu;;;;;;Aumentou muito;;Aumentou muito;9;;Sim
2023;231095;SILVA SERVIÇOS;Serviços;AL;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;;10;Agradece o bom atendimento, parabenizando a todos.;Sim
2023;231168;SYSTEM 2000 - FILIAL;Outro;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;Psicóloga no setembro amarelo/outubro qualidade de vida.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Falha na comunicação com o SESI;Sim
2023;231167;SYSTEM 2000 - MATRIZ;Outro;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;Psicóloga no setembro amarelo/outubro qualidade de vida.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Falha na comunicação com o SESI.;Sim
2023;231165;SYSTEM EXPRESS LTDA;Outro;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;Psicóloga no setembro amarelo/outubro qualidade de vida.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Falha na comunicação com o SESI.;Sim
2023;231166;SYSTEM TOURS;Outro;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;Psicóloga no setembro amarelo/outubro qualidade de vida.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Falha na comunicação com o SESI.;Sim
2023;231169;SYSTEMIC;Outro;AL;Sim;De acordo;Outro;Analista de DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;Psicóloga no setembro amarelo/outubro qualidade de vida.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;Falha na comunicação com o SESI.;Sim
2023;231149;Tecelagem Alagoana;Indústria;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231170;TEMA SERVICOS LTDA;Serviços;AL;Sim;De acordo;Outro;Gerente;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231153;THIARA - TEMPEROS E UTILIDADES;Indústria;AL;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Não;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;;;Aumentou;10;;Sim
2023;231127;TUBOS TIGRE-ADS;Indústria;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Sim;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Sim;Tem um profissional para o SESMT.;Não;;Não se alterou;;Aumentou;;;;Aumentou;;Aumentou;10;Está satisfeito e se sente assistido, bem atendido.;Sim
2023;231141;USITEC;Indústria;AL;Sim;De acordo;Outro;Assistente Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;;9;;Sim
2023;231074;V2 CONSTRUÇÕES - EDIFÍCIO MANSÃO GALBA ACCIOLY;Construção;AL;Sim;De acordo;Outro;Coordenador de RH;Não;Não;Não;Não;Não;Sim;Não;Não;Grande;Não se alterou;Sim;Circuito Saúde V2, é uma sensibilização junto ao colaborador, ajudando em marcações de consultas, pagando e descontando em folha. Ações de palestras com temas específicos, como o tabagismo, ansiedade, etc.;Não;;Reduziu;;;;;;;Melhorou muito;;9;;Sim
2023;231148;Vailog;Comércio;AL;Sim;De acordo;Outro;Supervisor;Sim;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;Aumentou;;;;Aumentou;;Aumentou;10;Estender mais os serviços para o setor comercial.;Sim
2023;231135;VERUM PARTNERS ENGENHARIA E CONSULTORIA EMPRESARIAL;Serviços;AL;Sim;De acordo;Outro;Sócio Proprietário;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Aumentou;Sim;Psicólogo disponível na empresa para os funcionários.;Não;;Não sabe;;;;;;Não se alterou;;;10;;Sim
2023;231088;Y C B S MATERIAIS PLÁSTICOS EIRELI EPP;Comércio;AL;Sim;De acordo;Outro;Técnico de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;Sim
